provider,locale,category,publishedAt,title,link,sourceName,language,description
google,en,finance,2026-04-22T12:22:43Z,"Ceasefire extension, Best Buy's new CEO, Amazon's GLP-1 push and more in Morning Squawk - CNBC",https://news.google.com/rss/articles/CBMigwFBVV95cUxPVVd3cE9qeW94TU9SY0dNNldjQmhfMXVIcE5MVzBiM0dxZ1luLWs5aUozWXJvNlhVRjNwM21vVVRGUlJGS3gyTC0wbHpPdUFtcGJlYmx5VXcwNkM1UzlUdWZ4NkJQQlh0SzBfNVpjZkJQckRXR3hHTjJDOHZTaXlfY2Rtd9IBiAFBVV95cUxOelNHaWViMkcxMkpzTnRvOTZMLXBCbDdaMUZTdEp2bWh2Q1h3cWptaWRsdkZzMUJ0MmJNRlpvalYxX1BKWEdyTjc5TTFWVU1lazRRS2RmY2pFdDJuMndodlFPaUZsSmc0dC1JbUhZSmhkMzhOdWxCUERYMkVCWVZPeHFaN1BLNjdQ?oc=5,CNBC,unknown,"<a href=""https://news.google.com/rss/articles/CBMigwFBVV95cUxPVVd3cE9qeW94TU9SY0dNNldjQmhfMXVIcE5MVzBiM0dxZ1luLWs5aUozWXJvNlhVRjNwM21vVVRGUlJGS3gyTC0wbHpPdUFtcGJlYmx5VXcwNkM1UzlUdWZ4NkJQQlh0SzBfNVpjZkJQckRXR3hHTjJDOHZTaXlfY2Rtd9IBiAFBVV95cUxOelNHaWViMkcxMkpzTnRvOTZMLXBCbDdaMUZTdEp2bWh2Q1h3cWptaWRsdkZzMUJ0MmJNRlpvalYxX1BKWEdyTjc5TTFWVU1lazRRS2RmY2pFdDJuMndodlFPaUZsSmc0dC1JbUhZSmhkMzhOdWxCUERYMkVCWVZPeHFaN1BLNjdQ?oc=5"" target=""_blank"">Ceasefire extension, Best Buy's new CEO, Amazon's GLP-1 push and more in Morning Squawk</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC</font>"
google,en,finance,2026-04-22T12:19:43Z,"Societe Generale takes on more crypto firms as clients, SG-FORGE CEO says - Reuters",https://news.google.com/rss/articles/CBMivwFBVV95cUxQcDBKNGFEeHFoZk04UXJWZFpvREt5bXpqaC10Wi1CWmpPRmRnbVNydFg3TlFfa09FaFlKQndYTUhoZ2QxNEpYSFp4S1hETmdtcXh3Vy00THlZV0hqZmdOQVR1STVDdDloMDV5MnNqbmpUU0NaT19YTDFPNmlOdk1zQUNtXzJaSmtBRWVPMnVxSnBVVXpaODcxaFcxbXV5MFRZbzgycjdGbEk1UHRZZ2hzTmh4cURxSXd5RWxuTGl6UQ?oc=5,Reuters,en,"<a href=""https://news.google.com/rss/articles/CBMivwFBVV95cUxQcDBKNGFEeHFoZk04UXJWZFpvREt5bXpqaC10Wi1CWmpPRmRnbVNydFg3TlFfa09FaFlKQndYTUhoZ2QxNEpYSFp4S1hETmdtcXh3Vy00THlZV0hqZmdOQVR1STVDdDloMDV5MnNqbmpUU0NaT19YTDFPNmlOdk1zQUNtXzJaSmtBRWVPMnVxSnBVVXpaODcxaFcxbXV5MFRZbzgycjdGbEk1UHRZZ2hzTmh4cURxSXd5RWxuTGl6UQ?oc=5"" target=""_blank"">Societe Generale takes on more crypto firms as clients, SG-FORGE CEO says</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>"
google,en,finance,2026-04-22T12:17:00Z,Early voting is open for Texas municipal elections. Here are the school bond elections on North Texas ballots. - CBS News,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNU3BBTThfVmJKRUluM2VxMWpsRlFJcTRZZllrc1pLUzJYWmhWN2Q4SmoxT2xPZjlFSko3aFl0dURlV3NyYlhDczFTelB0UzhoNGtqN2pHc01Gd0VnVTNlbnBXT0kyOXFELW9FSURqRmt2dE1HRDNpSlR0RXAxY082VGdLbmJvSUZHLUpz?oc=5,CBS News,en,"<a href=""https://news.google.com/rss/articles/CBMiiwFBVV95cUxNU3BBTThfVmJKRUluM2VxMWpsRlFJcTRZZllrc1pLUzJYWmhWN2Q4SmoxT2xPZjlFSko3aFl0dURlV3NyYlhDczFTelB0UzhoNGtqN2pHc01Gd0VnVTNlbnBXT0kyOXFELW9FSURqRmt2dE1HRDNpSlR0RXAxY082VGdLbmJvSUZHLUpz?oc=5"" target=""_blank"">Early voting is open for Texas municipal elections. Here are the school bond elections on North Texas ballots.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CBS News</font>"
yahoo,en,finance,2026-04-22T12:16:47Z,"Google Cloud: New AI Accelerators, Enterprise Agentic Platform Debut",https://www.investors.com/news/technology/google-cloud-next-tpu-artificial-intelligence-enterprise-agentic-platform/?src=A00220&yptr=yahoo,Investor's Business Daily,en,
google,tr,finance,2026-04-22T12:15:28Z,"Mobix Labs hisse fiyatı toparlandı, Nasdaq uyumluluğunu geri kazandı Yazar Investing.com - Investing.com Türkiye",https://news.google.com/rss/articles/CBMivAFBVV95cUxPNkE5Xzk0b2dGUVNhOFRZbXNTTWViM1ZnOV9OeEtwUzJrUWNLaVR3Ui02NTZtQ1Q2RnVVblhKenBMaXptWjdWajdiMWc5WUxHaFY5ZmZka3NyVkt5WEhBSnBOd2R2M2psRmtueGM5TnpfTjVDSFpPZnJTTXkxaXVGRkxCT1FZODh4M2RteUVzcllWOXlzRTZtXzk2TjgyZ3cxMmUtSEhwSFlITlVuNDd3amZLTWp1QXpnS1c3Mw?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMivAFBVV95cUxPNkE5Xzk0b2dGUVNhOFRZbXNTTWViM1ZnOV9OeEtwUzJrUWNLaVR3Ui02NTZtQ1Q2RnVVblhKenBMaXptWjdWajdiMWc5WUxHaFY5ZmZka3NyVkt5WEhBSnBOd2R2M2psRmtueGM5TnpfTjVDSFpPZnJTTXkxaXVGRkxCT1FZODh4M2RteUVzcllWOXlzRTZtXzk2TjgyZ3cxMmUtSEhwSFlITlVuNDd3amZLTWp1QXpnS1c3Mw?oc=5"" target=""_blank"">Mobix Labs hisse fiyatı toparlandı, Nasdaq uyumluluğunu geri kazandı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
yahoo,en,finance,2026-04-22T12:15:06Z,AI Capabilities Deliver Greater Value to Shopify (SHOP),https://finance.yahoo.com/markets/stocks/articles/ai-capabilities-deliver-greater-value-121506806.html,Insider Monkey,unknown,
yahoo,en,finance,2026-04-22T12:13:45Z,Robinhood's venture fund invests $75 million in OpenAI,https://finance.yahoo.com/sectors/technology/articles/robinhoods-venture-fund-invests-75-121345647.html,Reuters,unknown,
google,en,finance,2026-04-22T12:13:23Z,1 Profitable Stock to Target This Week and 2 We Brush Off - Yahoo Finance,https://news.google.com/rss/articles/CBMimwFBVV95cUxPWDhtZ1NkcWRBaWlXd3lJQUtqeDhaZTdtWmEzaXR3YXhuanI0aHJMX1MwcDR4NVAtdUpDLUpHbXh1NDhaY0RxUXF1M1hEa011ejl6U0NQTGlLNzZ5UHppX2lsZmJOcVJxTWYtSmw0MWFKczhVMlhFLU9qNFdZeklrOHlhc1dhdHpWODhNem9xVmd6R0hVY1FnV2cxYw?oc=5,Yahoo Finance,en,"<a href=""https://news.google.com/rss/articles/CBMimwFBVV95cUxPWDhtZ1NkcWRBaWlXd3lJQUtqeDhaZTdtWmEzaXR3YXhuanI0aHJMX1MwcDR4NVAtdUpDLUpHbXh1NDhaY0RxUXF1M1hEa011ejl6U0NQTGlLNzZ5UHppX2lsZmJOcVJxTWYtSmw0MWFKczhVMlhFLU9qNFdZeklrOHlhc1dhdHpWODhNem9xVmd6R0hVY1FnV2cxYw?oc=5"" target=""_blank"">1 Profitable Stock to Target This Week and 2 We Brush Off</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>"
yahoo,en,finance,2026-04-22T12:13:02Z,A Micron And Western Digital Peer Flashes Fresh Buy Zone With Earnings On Tap,https://www.investors.com/research/breakout-stocks-technical-analysis/silicon-motion-stock-simo-among-ai-stocks-to-watch-western-digital-micon/?src=A00220&yptr=yahoo,Investor's Business Daily,en,
yahoo,en,finance,2026-04-22T12:12:39Z,What Makes Axon Enterprise (AXON) a Compelling Investment Opportunity?,https://finance.yahoo.com/markets/stocks/articles/makes-axon-enterprise-axon-compelling-121239668.html,Insider Monkey,unknown,
google,en,finance,2026-04-22T12:06:59Z,KeyCorp to acquire UK-based Clearwater Corporate Finance - S&P Global,https://news.google.com/rss/articles/CBMi3AFBVV95cUxNUWhZQ09seWEyNFlJQVJCUjR3WnR3aWc5bE1KVTZLOTRYeTNFLVhZODM0NkFqZzQxY3NQMlhfX2pGbkwtTkl0WGEyeWFmNHRsd3JoOUhUNnc4OFNTNjNzaFEzWlYyRU5hX3Nwb2ptU0JiVXlJRXBuQWxjbFA2cFhLY1pKV2stakc2aVRsT2F6SkNpQ3dTQy1EMEtTRHNDWlAxcFZyc1RnM2I5Y0Fnamd6V3JGNzVoUmYyekFCQzYxZ3FPTV9FSlpjVUZaRmwyUHRPSTJ4clJrRUljVWJv?oc=5,S&P Global,en,"<a href=""https://news.google.com/rss/articles/CBMi3AFBVV95cUxNUWhZQ09seWEyNFlJQVJCUjR3WnR3aWc5bE1KVTZLOTRYeTNFLVhZODM0NkFqZzQxY3NQMlhfX2pGbkwtTkl0WGEyeWFmNHRsd3JoOUhUNnc4OFNTNjNzaFEzWlYyRU5hX3Nwb2ptU0JiVXlJRXBuQWxjbFA2cFhLY1pKV2stakc2aVRsT2F6SkNpQ3dTQy1EMEtTRHNDWlAxcFZyc1RnM2I5Y0Fnamd6V3JGNzVoUmYyekFCQzYxZ3FPTV9FSlpjVUZaRmwyUHRPSTJ4clJrRUljVWJv?oc=5"" target=""_blank"">KeyCorp to acquire UK-based Clearwater Corporate Finance</a>&nbsp;&nbsp;<font color=""#6f6f6f"">S&P Global</font>"
google,en,finance,2026-04-22T12:06:58Z,The 38‑year‑old betting her retirement on crypto - Reuters,https://news.google.com/rss/articles/CBMinAFBVV95cUxORURWNXFuTXhsdXRldldCZW5JYTJaODA2TlhHeXFvR2Q5bUpQcEQ1eVBTNjcwM0NqbV9icURTTFZ2ZmJyNV9EUjlHZGlqbXdacjF5VUI5RHlvbEt6U19pSFZCNExvbnE2VG41TWY2Unp6UW5oM0dwcUNFUWZXSEMxYzFHTjMtMmRlY0gwcDlYd1p6SGpESVpyNUJKV00?oc=5,Reuters,en,"<a href=""https://news.google.com/rss/articles/CBMinAFBVV95cUxORURWNXFuTXhsdXRldldCZW5JYTJaODA2TlhHeXFvR2Q5bUpQcEQ1eVBTNjcwM0NqbV9icURTTFZ2ZmJyNV9EUjlHZGlqbXdacjF5VUI5RHlvbEt6U19pSFZCNExvbnE2VG41TWY2Unp6UW5oM0dwcUNFUWZXSEMxYzFHTjMtMmRlY0gwcDlYd1p6SGpESVpyNUJKV00?oc=5"" target=""_blank"">The 38‑year‑old betting her retirement on crypto</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>"
yahoo,en,finance,2026-04-22T12:06:18Z,Riverwater Sustainable Value Strategy Exited Its Position in Lazard (LAZ) in Q1,https://finance.yahoo.com/markets/stocks/articles/riverwater-sustainable-value-strategy-exited-120618628.html,Insider Monkey,unknown,
google,en,finance,2026-04-22T12:06:01Z,UK targets illegal crypto trading in London crackdown - Yahoo Finance,https://news.google.com/rss/articles/CBMinwFBVV95cUxOU0tTTV9QOFNYRlJQTE9LYlJfOFhvUVpMbkVncXhlRWpxM3RMemhoS2RKQllYU0NXbUlpZGIzcGp3a2hlYkNmX1Bnc1h5ampaY2JqSDY1ZU53UnJmeEI5bHQ3XzNsTkJDelRlMm9TSWJ2Z0k0cWFxeEQ0YmpaazIyQ3pmc3U4cjVhR29fOUtLZURhdl9IRVFJWEV5b1VQUzA?oc=5,Yahoo Finance,en,"<a href=""https://news.google.com/rss/articles/CBMinwFBVV95cUxOU0tTTV9QOFNYRlJQTE9LYlJfOFhvUVpMbkVncXhlRWpxM3RMemhoS2RKQllYU0NXbUlpZGIzcGp3a2hlYkNmX1Bnc1h5ampaY2JqSDY1ZU53UnJmeEI5bHQ3XzNsTkJDelRlMm9TSWJ2Z0k0cWFxeEQ0YmpaazIyQ3pmc3U4cjVhR29fOUtLZURhdl9IRVFJWEV5b1VQUzA?oc=5"" target=""_blank"">UK targets illegal crypto trading in London crackdown</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>"
yahoo,en,finance,2026-04-22T12:05:21Z,Dow Jones Futures Rise As Trump Extends Iran Ceasefire; Tesla Earnings Due,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-trump-extends-iran-ceasefire-tesla-earnings/?src=A00220&yptr=yahoo,Investor's Business Daily,en,
yahoo,en,finance,2026-04-22T12:04:24Z,Here’s Why Riverwater Sustainable Value Strategy Exited Western Alliance Bancorporation (WAL) in Q1,https://finance.yahoo.com/markets/stocks/articles/why-riverwater-sustainable-value-strategy-120424064.html,Insider Monkey,unknown,
yahoo,en,finance,2026-04-22T12:03:08Z,Google puts AI agents at heart of its enterprise money-making push,https://finance.yahoo.com/sectors/technology/articles/google-puts-ai-agents-heart-120308019.html,Reuters,unknown,
yahoo,en,finance,2026-04-22T12:01:08Z,"Boeing Trounces Estimates, FAA Sees Path To Key Certifications",https://www.investors.com/news/boeing-earnings-737-deliveries-boeing-stock/?src=A00220&yptr=yahoo,Investor's Business Daily,unknown,
yahoo,en,finance,2026-04-22T12:00:59Z,36 S&P 500 Stocks Blew Away Tim Cook's Apple With Less Fanfare,https://www.investors.com/etfs-and-funds/sectors/sp-500-stocks-blew-away-tim-cooks-apple-with-less-fanfare/?src=A00220&yptr=yahoo,Investor's Business Daily,en,
yahoo,en,finance,2026-04-22T12:00:35Z,Microsoft Higher Ahead Of Magnificent Seven Earnings; Is Microsoft A Buy Now?,https://www.investors.com/research/microsoft-msft-stock-earnings-april-2026/?src=A00220&yptr=yahoo,Investor's Business Daily,en,
yahoo,en,finance,2026-04-22T12:00:31Z,Coinbase Sinks Amid Quantum Hack Risk; Is Coinbase Stock A Sell Now?,https://www.investors.com/research/coinbase-stock-april-2026-buy-or-sell-now/?src=A00220&yptr=yahoo,Investor's Business Daily,en,
google,en,finance,2026-04-22T12:00:00Z,7 Ways To Win At Salary Negotiation In A Tough Job Market - Yahoo Finance,https://news.google.com/rss/articles/CBMimgFBVV95cUxPS1VocW5uWDRuZHlqb21NMDhNSUpkMk9ndHVHRE5lTVpPREVtLWN4Skpibm1rOXZlZ19YQ0FOU1VWeTJUN1o5a0hWOWVfdk81VGpkWjNwVTVMMk9PTjk2MzNlNjFIOGhiN0huTWtRZ3NUSzlvSHRwYlA2VmMxbnB3Zk9WbTE2NWZlRXpnYm9jZmlwdXVvS1FPZ2RR?oc=5,Yahoo Finance,en,"<a href=""https://news.google.com/rss/articles/CBMimgFBVV95cUxPS1VocW5uWDRuZHlqb21NMDhNSUpkMk9ndHVHRE5lTVpPREVtLWN4Skpibm1rOXZlZ19YQ0FOU1VWeTJUN1o5a0hWOWVfdk81VGpkWjNwVTVMMk9PTjk2MzNlNjFIOGhiN0huTWtRZ3NUSzlvSHRwYlA2VmMxbnB3Zk9WbTE2NWZlRXpnYm9jZmlwdXVvS1FPZ2RR?oc=5"" target=""_blank"">7 Ways To Win At Salary Negotiation In A Tough Job Market</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>"
google,en,finance,2026-04-22T12:00:00Z,"ChargePoint Launches Express Solo, the World’s Fastest Standalone Charger for Mass-Market Passenger Vehicles - Yahoo Finance",https://news.google.com/rss/articles/CBMipwFBVV95cUxQWm8wLVhlX0g1dVp4LVBxVVVxZVY5eE1iRVhSU1lRRTRvRzBkOG9fSzV0ckJpUUp0ZEdEQWVYSmdZS0dTdGVIcEk5eEk4MHNNTk9UcDB3YjBoSmVnSFhvSURfeFJ4UEZPTXhlX083TXVSMlRkcE5EREJnS0RtNUJ2SnJIQzVIWjgyVkRNVWU2SkV6ZVgwTUwyYWp0UWpSNlYwbEpzSERQOA?oc=5,Yahoo Finance,en,"<a href=""https://news.google.com/rss/articles/CBMipwFBVV95cUxQWm8wLVhlX0g1dVp4LVBxVVVxZVY5eE1iRVhSU1lRRTRvRzBkOG9fSzV0ckJpUUp0ZEdEQWVYSmdZS0dTdGVIcEk5eEk4MHNNTk9UcDB3YjBoSmVnSFhvSURfeFJ4UEZPTXhlX083TXVSMlRkcE5EREJnS0RtNUJ2SnJIQzVIWjgyVkRNVWU2SkV6ZVgwTUwyYWp0UWpSNlYwbEpzSERQOA?oc=5"" target=""_blank"">ChargePoint Launches Express Solo, the World’s Fastest Standalone Charger for Mass-Market Passenger Vehicles</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>"
google,en,finance,2026-04-22T12:00:00Z,"S&H Rugs Announces Return to High Point Market for Spring 2026, Unveiling a Curated Collection of Modern and Traditional Hand-Knotted Rugs - Yahoo Finance",https://news.google.com/rss/articles/CBMimAFBVV95cUxONTA3WHI0X0dmMnlGOG1ueGZaMmtLSjRNdzRyeUg0TXljbjlDY01IY2o1Q25YNkpSV1pDTER2WUNMc3pwQmt0Q3hlNG4zaktDUWRoeHNNZlBsUElGQVRrQnB5bFlUeGxjM002RnRldHFsRzd2M3BVRk1ackhzX29icFN6Vi1WdEpHeWZ4Z2JHX0JvWFJPTXpRSg?oc=5,Yahoo Finance,en,"<a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxONTA3WHI0X0dmMnlGOG1ueGZaMmtLSjRNdzRyeUg0TXljbjlDY01IY2o1Q25YNkpSV1pDTER2WUNMc3pwQmt0Q3hlNG4zaktDUWRoeHNNZlBsUElGQVRrQnB5bFlUeGxjM002RnRldHFsRzd2M3BVRk1ackhzX29icFN6Vi1WdEpHeWZ4Z2JHX0JvWFJPTXpRSg?oc=5"" target=""_blank"">S&H Rugs Announces Return to High Point Market for Spring 2026, Unveiling a Curated Collection of Modern and Traditional Hand-Knotted Rugs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>"
google,en,finance,2026-04-22T11:51:54Z,Netflix's next attempt at growth takes on TikTok and Instagram Reels - Yahoo Finance,https://news.google.com/rss/articles/CBMiswFBVV95cUxOdFZMalVlSk5lNVZxU2Z3NDh3MUVaZ1hheFY3MWIyOTFlYVUtcmd3QW9NWmJTdDVHSndhV0NXLWxfaXR0Y3hCRFNoTGZvV01BaHRudFM1ZVBxR0t2UzhYajFQVm1mRFd4c3VYY2VpdTdDRjNWWkxFZWE0dDg5RGJWTF96bjhZR2ZKSlJpMXVwOFRIdXY4YW1WR3Z0WHlLazh4VVFIakRBVUhUQ1N5LXFRT003Zw?oc=5,Yahoo Finance,en,"<a href=""https://news.google.com/rss/articles/CBMiswFBVV95cUxOdFZMalVlSk5lNVZxU2Z3NDh3MUVaZ1hheFY3MWIyOTFlYVUtcmd3QW9NWmJTdDVHSndhV0NXLWxfaXR0Y3hCRFNoTGZvV01BaHRudFM1ZVBxR0t2UzhYajFQVm1mRFd4c3VYY2VpdTdDRjNWWkxFZWE0dDg5RGJWTF96bjhZR2ZKSlJpMXVwOFRIdXY4YW1WR3Z0WHlLazh4VVFIakRBVUhUQ1N5LXFRT003Zw?oc=5"" target=""_blank"">Netflix's next attempt at growth takes on TikTok and Instagram Reels</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>"
google,tr,finance,2026-04-22T11:51:21Z,Old National hisse başına kazanç tahminini aştı ancak gelir beklentinin altında kaldı - Investing.com Türkiye,https://news.google.com/rss/articles/CBMizgFBVV95cUxPSTZyMG5mUERiUE5TMFZleUZqLXNVS2EwRTAxNDF5cUVVS0pIc1lkWXUzQWIzSUMyZXhVSFdKczNxWDlDVkV2TlBleHdZT3lMY080YjROdjZXRXVKUElkVUdZaHl2S2h3LWVOYlk3dm1BcTlGLXBsYll1MHFfZFF2Y0t1TGFIaWlUSUhqdllMVl9fWHJzS3VlcmFoalJyQmdIbTJ3NmxadmlOa3UxNnI0bkNoRmJEbFJCTkVMa1FNSXplX01qdHVDbUk5ZTNYZw?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMizgFBVV95cUxPSTZyMG5mUERiUE5TMFZleUZqLXNVS2EwRTAxNDF5cUVVS0pIc1lkWXUzQWIzSUMyZXhVSFdKczNxWDlDVkV2TlBleHdZT3lMY080YjROdjZXRXVKUElkVUdZaHl2S2h3LWVOYlk3dm1BcTlGLXBsYll1MHFfZFF2Y0t1TGFIaWlUSUhqdllMVl9fWHJzS3VlcmFoalJyQmdIbTJ3NmxadmlOa3UxNnI0bkNoRmJEbFJCTkVMa1FNSXplX01qdHVDbUk5ZTNYZw?oc=5"" target=""_blank"">Old National hisse başına kazanç tahminini aştı ancak gelir beklentinin altında kaldı</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-22T11:46:12Z,"Boeing teslimatlar arttıkça tahminleri aştı, hisse fırladı Yazar Investing.com - Investing.com Türkiye",https://news.google.com/rss/articles/CBMiogFBVV95cUxQdEhfMFMzNEJvcFZKS0ZycGVHekhoXzRpT1RWNGNTRHFDajR4aU55b2lOWnozbUM4MDFZQl9IamVHQVlnLWFVMHZnM0hfTzVDQ0RjaUdhRXh4SmNHdUR2dThBNUpjLUNWQU1XZnc4cFZFWDh3VW5WeFZsQkg1aEp6bUVvNnVYM3VOZl9xcmxMcEJwUmVjOTh2V2VoZGNZUHd6Y1E?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMiogFBVV95cUxQdEhfMFMzNEJvcFZKS0ZycGVHekhoXzRpT1RWNGNTRHFDajR4aU55b2lOWnozbUM4MDFZQl9IamVHQVlnLWFVMHZnM0hfTzVDQ0RjaUdhRXh4SmNHdUR2dThBNUpjLUNWQU1XZnc4cFZFWDh3VW5WeFZsQkg1aEp6bUVvNnVYM3VOZl9xcmxMcEJwUmVjOTh2V2VoZGNZUHd6Y1E?oc=5"" target=""_blank"">Boeing teslimatlar arttıkça tahminleri aştı, hisse fırladı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,en,finance,2026-04-22T11:45:23Z,Boeing Q1 results top estimates as improving jet deliveries cut losses - Yahoo Finance,https://news.google.com/rss/articles/CBMizwFBVV95cUxQMk9hUERtTlk2ajNJZ0I3bGY4ckhUeV95eFFtOVI3Z21XQ01Dck40LXZzejZDT2IxeTZ1b004WDFCOWVOTFNEN19iMFNFUUhSNzN2Rk42UVJDY3hFU0lUWU1jT1hPYmNwM3U3RTJMWS1wS3lVQ2dTNUlGdGZ5R19DTGNhUWd3SnlzLUZvNHB4R1dFclRCcl9xSXBMeG9kaXFvZTg3ZUFTTGllN1BURm84VVNLb0xtaERKeHRlWFRUZGE3eDR1WTZXSG9YZlhqRE0?oc=5,Yahoo Finance,en,"<a href=""https://news.google.com/rss/articles/CBMizwFBVV95cUxQMk9hUERtTlk2ajNJZ0I3bGY4ckhUeV95eFFtOVI3Z21XQ01Dck40LXZzejZDT2IxeTZ1b004WDFCOWVOTFNEN19iMFNFUUhSNzN2Rk42UVJDY3hFU0lUWU1jT1hPYmNwM3U3RTJMWS1wS3lVQ2dTNUlGdGZ5R19DTGNhUWd3SnlzLUZvNHB4R1dFclRCcl9xSXBMeG9kaXFvZTg3ZUFTTGllN1BURm84VVNLb0xtaERKeHRlWFRUZGE3eDR1WTZXSG9YZlhqRE0?oc=5"" target=""_blank"">Boeing Q1 results top estimates as improving jet deliveries cut losses</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>"
google,en,finance,2026-04-22T11:41:44Z,"It's very hard not to be bullish on AI and crypto right now, says ProCap Financial's Anthony Pompliano - CNBC",https://news.google.com/rss/articles/CBMi2gFBVV95cUxOUDBHNzc2Q0RFT2ZEamZQdmZzLWYzSHh5aHgyaE1tSG5paGhhMk85WmZVN2dXTFpQajEzc2ppOXhxNG50d1l1TVhodmpfUHM0Q01Id2NBTHI3clZYX2ZxaUU5OTVhWmRpVGMwVnNWSG81NW5ock5nUGlXZlF4ZjIwd0c5Yno0VEtiU3Z6cmRVbVJMTll1TVdGbUhQbTdxRmxpV3c5UVlGOEctRUNvT3pYaDZnckxkLURfYVJ1aERzYWpTZHFleWpCeFRqR0lOX3Z2NlJYMFI1YXEzdw?oc=5,CNBC,en,"<a href=""https://news.google.com/rss/articles/CBMi2gFBVV95cUxOUDBHNzc2Q0RFT2ZEamZQdmZzLWYzSHh5aHgyaE1tSG5paGhhMk85WmZVN2dXTFpQajEzc2ppOXhxNG50d1l1TVhodmpfUHM0Q01Id2NBTHI3clZYX2ZxaUU5OTVhWmRpVGMwVnNWSG81NW5ock5nUGlXZlF4ZjIwd0c5Yno0VEtiU3Z6cmRVbVJMTll1TVdGbUhQbTdxRmxpV3c5UVlGOEctRUNvT3pYaDZnckxkLURfYVJ1aERzYWpTZHFleWpCeFRqR0lOX3Z2NlJYMFI1YXEzdw?oc=5"" target=""_blank"">It's very hard not to be bullish on AI and crypto right now, says ProCap Financial's Anthony Pompliano</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC</font>"
google,en,finance,2026-04-22T11:40:30Z,Anshul Jain on Strong Demand Outpacing Supply in India’s Office Market in Q1 2026 - Cushman & Wakefield,https://news.google.com/rss/articles/CBMimAFBVV95cUxQNHpxWnkzV2tSY2o4MWdMWUlLcGhrc3haeFdBY2lpUUVreUc4eU0weXRPSmQ1SWk4QVdYNDFiRE5GbmM0dWFadnhUYXZia3RSdU1NTXhzLUVGVU42TDBYQnRvbVhONTdRckNiemhoLTctMjRwNXB6V29mWlg0NjNrcXo0S2RuUW5vTVJ5SlVWWTZpcWFkRVduaA?oc=5,Cushman & Wakefield,en,"<a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxQNHpxWnkzV2tSY2o4MWdMWUlLcGhrc3haeFdBY2lpUUVreUc4eU0weXRPSmQ1SWk4QVdYNDFiRE5GbmM0dWFadnhUYXZia3RSdU1NTXhzLUVGVU42TDBYQnRvbVhONTdRckNiemhoLTctMjRwNXB6V29mWlg0NjNrcXo0S2RuUW5vTVJ5SlVWWTZpcWFkRVduaA?oc=5"" target=""_blank"">Anshul Jain on Strong Demand Outpacing Supply in India’s Office Market in Q1 2026</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Cushman & Wakefield</font>"
